project_id,project_name,description,category,cost,votes,agg_quartiers,src_district_code,approved,approved_binary
175,Installation de tables de jeux place des Pradettes,"La place des Pradettes (square Camille Poinas) est un lieu de rencontres et d'échanges investi par les associations et les habitants du quartier. Ainsi, le Vivre ensemble est une des valeurs fondamentales de notre quartier-village. Afin de promouvoir encore plus ce vivre ensemble et d'améliorer notre cadre de vie, l'installation d'une table d'échecs et d'une table adaptée à la pratique des jeux de société permettrait aux habitants de profiter de cette jolie place de manière ludique et constructive. D'ailleurs, des habitants du quartier se réunissent déjà tous les jours pour jouer aux dominos sur la place. Ces tables pourraient remplacer une des tables de pique nique vieillissantes ou être ajoutées en plus du mobilier urbain déjà présent. Ces nouveaux mobiliers seraient en adéquation avec la revalorisation en square de la place.",Cadre de vie,12000,14,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
110,Rénovation du Parc des Argoulets 🌳🌱🌺🌻,"Les Argoulets est un parc qui manque de végétation. Il est fréquenté et à mon sens n’est pas assez aménagé et pas joli. Le rendre plus agréable avec l’installation de végétation pour améliorer la qualité de l’air en raison de sa proximité avec la rocade, l’installation de plus d’équipements sportifs notamment table de Ping pong, rénover le parc pour enfants, mettre davantage d’équipements pour les siestes lectures, pique-niques, favoriser l’implantation de flore pour les abeilles. 🐝 Le parc reste un grand espace vert qui n’est pas assez exploité, je trouve ça dommage. Aménageons ce petit bout de nature en faisant du bien à la nature et à nos sens.",Nature en ville,200000,134,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,True,1
23,Améliorations possibles Quartier Belfort / Denfert Rochereau,"Idée transmise via formulaire papier par AL Réfection et végétalisation de la rue Denfert Rochereau, la chaussée est dans un état lamentable, supprimer quelques places de parking et créer des massifs que nous entretiendrons avec plaisir et planter quelques arbres. Merci",Nature en ville,200000,50,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,False,0
11,Stations de gonflage pour vélo sur les trajets les plus fréquentés,"Afin d’encourager les déplacements à vélo et les cyclistes à maintenir leurs pneus à la bonne pression sur leurs trajets (travail, courses, sorties sportives ou loisir), des stations de gonflage publics pourraient être installées à divers endroits de ville de Toulouse. Des stations de gonflage publics sont déjà installées dans plusieurs villes de France par exemple Bordeaux ou Besançon mais aussi à l’étranger Genève (Suisse), Uppsala (Suède). Pour l’avoir expérimenté j’estime que c’est une avancé majeure dans l’accueil du vélo au centre de la mobilité urbaine. C’est souvent une fois à vélo que l’on s’aperçoit être sous gonflé, alors qu’un pneu de vélo à la bonne pression permet de :
réduire l’énergie consommée par la batterie des vélos électriques
d’effectuer un trajet à vélo moins fatigant et plus agréable
limiter le nombre crevaisons
Il faut en moyenne regonfler ses pneus toutes de 2 à 4 semaines pour qu’ils restent à la pression idéale spécifiée par le constructeur.Des pistes fréquentées peuvent être ciblées pour l’installation de telles stations comme :
Le canal du midi (au niveau du CEMES la piste s’élargit suffisamment pour accueillir une telle station)
la piste cyclable le long de la Garonne au niveau du rond point de la catalogne
Les ponts Jumeaux - etc
et en centre ville :
Allées Jules Guesde
Place du metro Esquirol
Place du metro Saint Cyrpien
Autour de la basilique saint Sernin - etc
",Éco-mobilité,9000,74,Capitole / Arnaud Bernard / Carmes,1.1,True,1
119,Végétalisation de quartier,"Dans le quartier Bonhoure, à l'angle de l'avenue Jean Chaubet et de la rue Monié, remplacer le triangle bitumé qui sert aujourd'hui de décharge sauvage par un emplacement végétalisé. Pour quelques dizaines de millier d'euros, on peut facilement dépolluer le sol et planter herbe et arbres. Outre l'attrait esthétique, cela permettrait de dissuader des dépôts d'ordures mais également aux arbres d'absorber la pollution, très présente à cet endroit de l'avenue.Modalités de réalisation :Après instruction des services techniques compétents, il est possible de végétaliser cet espace. A noter que la présence de réseaux ne permettra pas de planter de très grands arbres, mais il est possible de mettre de la pelouse et des arbustes. L'espace devra également être équipé en bornes anti-stationnement.",Nature en ville,55000,68,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
111,Des arbres dans la cour d'école de Soupetard,"Je propose de planter quelques arbres dans les cours de l'école primaire Soupetard pour procurer, à terme, une protection contre la chaleur aux élèves pendant la récréation et le temps de CLAE. Le revêtement des cours devra permettre l'infiltration des eaux de pluie dans le sol et un composteur pour les feuilles pourrait compléter cette opération. La municipalité pourrait proposer un support pour la mise en place d'un projet pédagogique sur l'arbre dans la ville en accompagnement de cette plantation pour sensibiliser les élèves au réchauffement climatique.",Nature en ville,30000,52,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
144,"Plantations d’arbres fruitiers sur les quartiers de Rangueil, Sauzelong et Jules Julien","Je propose de faire sur Toulouse et son agglomération la plantation d'arbres fruitiers, en plus de filtrer l'air pollué des villes, il va ramener les abeilles et autres insectes importants, ils rapporteront fraîcheurs de par leur ombres et permettrons aux gourmands au détours d'une balade de manger une pomme, poire ou autres. Les racines déforment beaucoup moins voir pas du tout les routes et trottoirs. Ils peuvent être mis dans des parcs, trottoirs, jardins publics, parking.... Et l'avoir expérimenté en Aquitaine c'est un projet qui marche, plaît, et mérite d'être réfléchit et mis en place. Merci",Nature en ville,50000,116,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,True,1
90,Installer un filtre à pollution Place Job ,"Je propose d'installer un filtre à pollution sur la place Job. En effet cette place est un des endroits les plus pollués du quartier des Sept Deniers (cf les cartes d'Atmo Occitanie). Cet arbre pourrait être identique à celui installé sur les allées Jean-Jaures par la société toulousaine Kyanos (https://www.midilibre.fr/2020/10/24/a-toulouse-un-arbre-nouvelle-generation-pour-lutter-contre-la-pollution-de-lair-9159686.php), mais il existe aussi des concepts plus design en ligne avec l'architecture du Batiment Job. (ex : Bio Urban : https://www.demotivateur.fr/article/le-biourban-un-appareil-revolutionnaire-capable-de-depolluer-autant-d-air-que-368-arbres-21750)",Nature en ville,80000,24,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,False,0
69,Débitumer l’avenue de Lombez et l’avenue de Grande-Bretagne ,"L’avenue de Lombez et l’avenue de Grande Bretagne sont des portes d’entrée de la ville très passantes, avec des quartiers adjacents qui se sont fortement développés/construits. Il serait intéressant de rendre ces voies d’accès stratégiques plus agréables, en végétalisant les abords, fleurissant l’ensemble des ronds points (comme cela est fait plus proche du centre ville), en aménageant des espaces de détente (bancs), des espaces de jeux, en supprimant les nombreux tags, en supprimant les panneaux publicitaires, en harmonisant le mobilier urbain (parfois vert, parfois gris, parfois dégradé….) en développant les voies cyclables,… Les idées ne manquent pas, mais il faut rendre ces portes d’entrée vers le centre plus agréable pour ceux qui ne font que passer, mais aussi et surtout pour ceux qui y vivent. Merci",Nature en ville,115000,130,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,True,1
130,Aménagement parc rue du Canigou,"Cet espace vert n'est pas exploité. Il serait intéressant d'y mettre des jeux pour les enfants (toboggan, balançoires...) et une ou deux tables de ping-pong.",Cadre de vie,150000,11,Pont des Demoiselles / Ormeau / Montaudran / La Terrasse / Malepère,5.1,False,0
157,Plantation d'arbres et diversification de la palette végétale,"La rue Saint Roch présente un gabarit de voie variable sans d'ombrage. Une trame verte apporterait un ombrage appréciable et un cadre de vie plus harmonieux. Il semblerait possible de planter quelques arbres remarquables selon les opportunités et de diversifier la palette végétale du quartier. - La plantation d'arbres à fleurs de type Paulwnia apporterait un contraste avec les très grands arbres de l'avenue de l'URSS. (""arbre impérial"", est un arbre originaire du centre de la Chine. Sa croissance est rapide mais il ne dépasse pas 10 à 12 mètres de hauteur (il est ainsi adapté aux petits jardins), et son port étalé est très élégant.) - La plantations de plantes vivaces aux pieds des massifs arbustifs serait une réponse à la recherche de biodiversité et d'habitat fertile. Le massif situé en façade nord, pourrait être enrichi par quelques arbustes hauts/petits arbres de type Sureaux.",Nature en ville,70000,128,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,True,1
18,Contrôle limitation de vitesse allée de Brienne,"La vitesse est limitée à 50km/h allée de Brienne, mais une fois le radar des ponts jumeaux franchi, cette limitation n'est souvent plus respectée, engendrant nuisances sonores, augmentation pollution et dangerosité. Propositions : forcer le passage au rouge du feu situé à la passerelle de mi-canal si dépassement de la vitesse, mise en place ralentisseurs au sol",Éco-mobilité,50000,22,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
67,Une structure de jeux au jardin du Barry,"A l'image du beau bateau en bois de La Daurade ou du joli dragon (en bois lui aussi) place St-Georges , pourquoi ne pas créer une belle structure de jeu au jardin du Barry , dans le même style que le bateau et le dragon.",Cadre de vie,150000,48,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,True,1
114,Installer des racks à vélos devant tous les commerces et les zones vertes,"Aujourd'hui non seulement il est difficile de circuler en vélos dans les quartiers de Toulouse (routes en mauvais état, voies dangereuses) mais en plus il est encore souvent difficile d'attacher son vélo devant un commerce (par exemple route d'Agde ou avenue Jean Chaubet) ou devant un espace vert (Argoulets, micro-forêt des Géants au dessus du COSEC de Rangueil). Plus il y aura d'offres de racks, plus il y aura de vélos et donc moins de voitures.",Éco-mobilité,6000,42,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
38,Végétalisation massive de la place Roguet/ St Cyprien,"La place Roguet/St Cyprien, point névralgique du quartier, zone commerçante, marchande et d'habitation, souffre d'un déficit important de végétalisation. C'est également un lieu de trafic routier important. Durant les étés caniculaires de plus en plus fréquents, traverser la place est parfois une gageure, le revêtement minéral emmagasinant et réverbérant la chaleur. Les quelques aménagements effectués sur la place sont malheureusement bien insuffisants pour la rendre vivable. Une végétalisation massive de la place permettrait de réduire considérablement la température, d'atténuer les bruits de circulation et d'assainir l'atmosphère.",Nature en ville,110000,161,Saint-Cyprien,2.1,True,1
14,Veille sur les dépôts sauvages ,"Toulouse est une belle ville. Pour préserver la beauté de Toulouse, il existe de nombreux lieux où les toulousains peuvent déposer leurs déchets. La ville met aussi à disposition un service (qui fonctionne très bien) pour s'occuper des encombrants. Toutefois, certains habitants continuent à déposer sauvagement leurs déchets le long des boulevards. Ce qui est le cas le long du boulevard de la Marquette (coté Ponts Jumeaux). Notre proposition : expérimenter l'installation d'un réseau de caméras sur la partie haute du boulevard de la Marquette (côté Ponts Jumeaux) permettant d'une part, d'assurer une veille sur les dépôts sauvages afin de les faire ramasser et d'autre part, si l'identification est possible, permettre de sensibiliser ""l'écolo en devenir"" en lui expliquant pédagogiquement qu'il existe des solutions pour gérer les déchets, autres que le dépôt sauvage.",Cadre de vie,35000,30,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
84,Composte partagé 'lalala'lande,"Pourquoi envoyer mes déchets se faire incinérer (comme mon papy) au Mirail avec tous ceux des villes de Toulouse, Blagnac, Cugnaux et Villeneuve-Tolosane alors qu'une grande partie pourrait ne pas l'être en développant des aires de compostage partagé ? Aucune solution n'est aujourd'hui proposée dans mon quartier bien que je mange mes 7 fruits et légumes par jour. Et j'aimerais un jour pouvoir rouler au biogaz ! Et puis, quoi de mieux que du compost ""maison"" pour faire pousser mes tomates dans le futur jardin partagé de lalala'lande ?",Déchets et Recyclage,7000,61,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,True,1
89,Connaître et mieux préserver les animaux du quartier des Sept-Deniers,"Il serait bien de sensibiliser les habitants de Toulouse à la biodiversité de leur quartier et de les inciter à protéger les espèces animales partageant leur environnement comme les hérissons, les petits oiseaux (moineaux, mésanges, bergeronnette, rouge de queue...), les insectes (abeilles, coccinelles...)... Pour cela il faudrait recenser les espèces, observer si leur nombre augmente ou diminue dans les années à venir. Il serait bien également de prévoir dans les jardins publics et chez les particuliers des petites habitations pour nos amis les bêtes.",Nature en ville,5300,9,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,False,0
30,Apaisement du Boulevard Riquet,"Le Boulevard Riquet est actuellement constitué, suivant les tronçons, de 2 ou 3 voies de circulation voiture et de 1 ou 2 voies de stationnement voiture. Par exemple, le tronçon entre la rue Péri et les allées Jean-Jaurès comporte 3 voies de circulation + 2 voies de stationnement pour les voitures: cela ne laisse que peu de places aux piétons sur un trottoir de petite largeur, ou aux vélos, côté Canal. Vue des 5 voies dédiées aux voitures à hauteur du 48 Boulevard Riquet : http://www.bvsa.fr/wp-content/uploads/2021/09/2021-09-17-boulevard-riquet-01.jpg Dans l’attente d’un éventuel projet de rénovation des bords du Canal du Midi (?), pour apaiser le Boulevard, nous proposons de : de remplacer une voie de circulation par une voie dédiée aux Bus (ce qui améliorerait les temps de trajet en transport en commun) de supprimer une voie de stationnement d’installer une voie de vélo / piste cyclable sur le boulevard. L’aménagement de la voie vélo sur le Boulevard pourrait se faire en « urbanisme tactique » de façon provisoire et expérimentale. Cette voie vélo sur le boulevard permettra de laisser les bords du Canal aux piétons et d’absorber le flux sans cesse grandissant de cyclistes. Nous proposons de déployer cet aménagement de la passerelle Saint-Aubin (voire avant depuis la caserne Genes Lougnon) aux Allées Jean-Jaurès. Apaiser et réduire la circulation sur le Boulevard Riquet aurait un fort impact sur la qualité de l’air en réduisant la pollution automobile. Cet axe routier est en effet particulièrement pollué comme le montrent les analyses d’ATMO Occitanie. Exemple de cartographie de la pollution automobile (données ATMO Occitanie 2016) : http://www.bvsa.fr/wp-content/uploads/2021/09/32021-09-17-boulevard-riquet-02-pollution-atmo.jpg Il n’est pas interdit de réfléchir également à une alternance temporelle des usages. Les places de stationnement sont peu utilisées en journée car payantes, alors qu’elles le sont davantage la nuit lorsqu’elles sont gratuites. La voie de bus créée pourrait être utilisée en journée, puis se transformer en voie de stationnement la nuit à l’image de l’alternance du stationnement et des étals du marché de Cristal sur le boulevard de Strasbourg.",Éco-mobilité,75000,64,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,False,0
63,Végétaliser Avenues Biarritz & Casselardit ,"Les Avenues Biarritz & Casselardit relient les berges de la Garonne à l'Avenue grande Bretagne; ce sont de larges avenues en plein soleil avec de grands trottoirs pistes cyclables, zones bus et voiture. Espace existant pour faire des plantations pour réduire les ilots de chaleur, embellir le cadre de vie et réduire les pollutions visuelles et auditives de la rocade à proximité.",Nature en ville,150000,46,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,False,0
183,"Le WorksParc, un complexe sportif en plein air, au croisement entre plusieurs disciplines ( Street Worksout, Chase Tag, Parkour)","Aujourd'hui le manque d'espace sportif en accès libre et en plein air impact beaucoup plus de personnes qu'ont le croit. Cela fait maintenant une quinzaine d'années que moi et plusieurs autres habitants sommes obligés de faire 3-4 km (parfois beaucoup plus) juste pour faire nos sessions de sport journalières. (Poids corps, pas forcément en salle de sport).Le déplacement n'est pas forcément le problème, c'est même une force en réalité mais l'idée est surtout de dynamiser le quartier qui est une richesse mal exploiter. Nous aurions préféré revaloriser l'image de la Reynerie à travers des entrainements ou des évènements en groupe ou chacun pourrait venir selon son emploi du temps. Mais aussi revaloriser l'image du quartier, qui a vue émerger des sportifs comme Benyamine El Ouafi aujourd'hui membre de l'équipe de Chase Tag UNITED (Champion du monde 2019 - Vice champion de France 2021), qui est un pur fruit de ces sports de barres. Cela pourrait être un projet ou jeune et moins jeune serait entretenu dans une ambiance sportive et saine au cœur du quartier de la Reynerie. Enfin, ce projet concerne directement une cinquantaine de jeunes dans la Reynerie, mais aussi dans le grand Mirail et la ville de Toulouse.",Cadre de vie,200000,21,Mirail-Université / Reynerie / Bellefontaine,6.3,True,1
72,Anti-moustiques - Distribuer des nichoirs à chauves-souris,"Pour continuer la lutte contre les moustiques, l'idée serait de distribuer des nichoirs à chauve-souris que les habitants pourront installer chez eux. Le mode de fonctionnement serait similaire à la distribution des composteurs déjà en place.",Nature en ville,60000,115,Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,3.1,True,1
54,Aménagement du parc Fontaine Lestang (Les Biscottes),"Optimiser le parc fontaine lestang (dit des biscottes) tout en préservant des espaces sauvages. agrandir l'espace de jeux pour les enfants en améliorant la visibilité vers le centre du parc repenser les jeux pour les plus grands (une nouvelle aire de jeux a été aménagée il y a 2-3 ans mais ce sont des enfants de 5 à 7 ans qui s'y intéressent)/ pour les ados il n'y a rien. par ex : du plus modeste au plus ambitieux table de ping pong panier de basket skate park, pump trak plus de banc et de tables , de recoins aménagés... ce parc présente de nombreuses possibilités (grand espace, grands arbres) mais les habitants du quartier se concentrent sur 1/4 du parc parce que le reste est moins accessible pourquoi pas un espace de jardin partagé où les habitants pourraient planter des fleurs des légumes avec les enfants merci pour le déplacement du parc canin",Cadre de vie,44000,31,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
196,Arbres fruitiers ,"Arbres fruitiers dans le quartier st Simon et alentours , pour apporter de la verdure et pouvoir voir grandir les arbres afin de goûter les fruits.",Consommation responsable,40000,36,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,False,0
66,Arbre fruitier dans les parcs,"Bonjours On voit beaucoup de platanes au bord de certains axe ou dans des parc. Ils sont certe résilient, font de l'ombre et n'ont pas de branches basses pouvant etre gênante pour les piéton et voitures. Mais serait il possible (premièrement d'en planter plus, mais surtout) de planter aussi des arbres fruitier. Notamment dans les parc où les fruits ne risquent pas de tomber sur un route et gêner la circulation. Les pommes, poires, abricots, cerises ou prunes sont sûrement les fruits qui pousseraient le mieux car on retrouve un fortes production de ces fruits au nord de Toulouse. Les passant pourraient récolter les fruits pour leur propre consommation. Ils ne seraient certe pas aussi qualitatif que les fruits du commerce mais ils auront le mérite d'être disponible pour tous. On pourrait sinon penser en planté dans les cours d'école mais c'est une autre idée. Cordialement",Nature en ville,25000,35,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,False,0
6,Planter des arbres et plantes comestibles,"Augmenter fortement la proportion d'arbres et buissons de fruits comestibles que ce soit dans les parcs, dans les rues (rue de Metz par exemple), sur les places ou dans les écoles. Quoi de plus agréable que de pouvoir profiter de fruits et les cueillir directement lorsqu'ils sont mûrs ! Pommes, poires, figues, framboises, cassis, cerises ; un grand nombre de variétés peuvent pousser à Toulouse. Apprenons à nos enfants où et comment sont fait les fruits ! Et pourquoi pas des petites zones potagères sur les petites places de la ville que les habitants et passants du quartier pourraient entretenir, éventuellement avec le tutorat d'associations expliquant comment faire pousser les choses et quoi faire à quel moment... Bref, -beaucoup- plus de nature en ville !",Nature en ville,3000,61,Capitole / Arnaud Bernard / Carmes,1.1,True,1
150,Coup de pinceau sur le béton du quartier,"Il s’agit d’embellir avec des œuvres d’artistes de rue des murs de bétons bruts du quartier : Trémie Saint Agne, Pont de la voie ferrée Avenue Crampel, murs de soutènement du Pont du Stadium . L’idée consiste à installer des œuvres qui sensibilisent à l’écologie (A-MO, Bordalo, Louis Masai Michel, …) A l’échelle de la ville, on pourrait imaginer que la ville de Toulouse propose un parcours de découverte de Toulouse à vélo sous l’angle du street-art.",Cadre de vie,50000,56,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,False,0
193,Eisenhower : arbres pour pistes cyclables,"J'effectue un trajet à vélos domicile/travail et je propose de planter des arbres le long de l'avenue pour avoir de l'ombre sur les pistes cyclables. Surtout le long de l'avenue Eisenhower qui est longues, très chaude l'été avec la circulation et surtout avec 0 couverture tout le long. Aussi, cela rajoutera un peu d'esthétique à l'endroit et sans doute diminuer un peu le taux de pollution sur cette artère.",Nature en ville,80000,81,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,True,1
62,Aménagement allée Joséphine Baker,"Réaménagement de l'allée Joséphine Baker des 2 côtés du tram - Côté jardins partagés / base militaire : Création d'une piste cyclable non partagée avec les piétons le long du tram qui pourra se prolonger avec la voie déjà existante au nord en direction de l'arrêt Zénith. - Côté Zénith : Ouverture et aménagement de la zone en friche jusqu'aux murs longeant le Zénith. Mise en valeur de l'art urbain déjà présent sur ces murs. Création d'une aire de jeux pour enfants, d'un parcours santé.... - Aux 2 extrémités : traversée sécurisée des voies de tram",Éco-mobilité,200000,39,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,False,0
52,Végétaliser pour limiter la surchauffe estivale et confort de quartier...,"... en plantant des arbres dans les rues très bituminées, les végétalisant et/ou modifiant les matériaux de sol. Les rues secondaires concernées devront préalablement être mises en sens unique pour se faire, pour gagner de l'espace, du confort et de la sécurité pour tous les usagers. Cette demande répond également à l'ambition de la mairie actuelle de plantation des 100 000 arbres. Localisation : Quartier Fontaine Lestang à Toulouse",Nature en ville,150000,96,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,True,1
178,Installation de bornes de recharge électrique dans le parc HLM/ZFU,"La transition écologique est en marche à Toulouse, mais de nombreux foyers, les plus modestes et donc ceux ayant par défaut un parc automobile plus vieux que la moyenne et bénéficiant des primes locale/nationale à la transition les plus élevés concernant le renouvellement et la mise au rebut de leur ancien véhicule, on se voit face a un problème majeur qui n’est pas traité par la municipalité :celui de l’accès aux bornes de recharge dans les zones à forte densité d’habitation type HLM/ZFU. En effet, les habitants d’immeubles ne peuvent pas se permettre l’achat d’un véhicule électrique en raison de l’absence de bornes de recharge individuel, les bornes de recharges publiques (payantes) sont donc indispensables Dans les quartiers majeurs toulousains. Afin de ne pas mobiliser ses bornes pour les mêmes véhicules, les places doivent être réservé uniquement sous peine d’amende aux véhicules électriques, et la recharge doit être limité à quelques heures maximum par véhicule, le principe de la réservation d’un créneau pouvant être exploité avec un crédit de recharge accordé à chaque véhicule par semaine Sur la même borne. Il est en 2021, stupéfiants de voir que ce possédant les véhicules thermiques les plus anciens et bénéficiant des aides à la transition les plus haute du faîte de leurs revenus modestes, sont ceux ayant le plus de freins à la recharge électrique.",Éco-mobilité,10500,2,Mirail-Université / Reynerie / Bellefontaine,6.3,False,0
153,Réduction de la pollution lumineuse,"A l'instar du nouvel éclairage de la place du Busca et de l'avenue Frizac, équiper les rues du quartier aboutissant à la place du Busca de luminaires led éclairant uniquement vers le sol., contrairement aux lampadaires actuels qui éclairent violemment les façades provoquant inconfort pour les riverains et pollution lumineuse. Ceci présenterait le double avantage de réduire la consommation électrique et la pollution lumineuse. A terme un plan global de réduction de la pollution lumineuse à l'échelle de la métropole serait souhaitable. Toulouse, berceau du CNES doit pouvoir retrouver ses étoiles.",Énergie,50000,113,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,True,1
85,Construire et installer un four à pain collectif dans le quartier des 7 Deniers,"Afin de recréer du lien social autour de la fabrication du pain (qui a repris beaucoup de vigueur avec les confinements successifs), il est proposé de construire et installer un four à pain collectif dans le quartier des 7 Deniers.",Cadre de vie,72000,7,Sept Deniers / Ginestous-Sesquières / Lalande,3.2,False,0
100,Kiosque au Jardin Michelet,"Pour donner un peu plus de vie au beau jardin Michelet, pourquoi ne pas installer un kiosque voire guinguette, pour donner plus de vie au parc qui n'est pas assez exploité, la parc pourrait par ailleurs aussi accueillir certains évènements puisque il n'y a aucun évènement plein air dans le quartier Bonnefoy. Le kiosque pourrait vendre boissons et encas à consommer sur place et pourrait être prétexte à des évènements comme des concerts, ou des expositions. Le potentiel de ce parc est pour l'instant inexploité et le faubourg n'a toujours pas son point de ralliement incontournable comme certains quartiers ont. Il n'est pour l'instant qu'un passage vers le centre ville.",Cadre de vie,10000,46,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,True,1
64,Limiter l'éclairage des équipements - Cartoucherie-Zenith,"L'éclairage des derniers étages des parkings de la Cartoucherie (notamment le P2), qui sont à ciel ouvert, sont trop intenses et nuisibles à la fois pour les habitants du secteur (notamment l'été, quand les fenêtre restent ouvertes la nuit), et surtout pour la biodiversité (on se croirait en plein jour). Pourquoi ne pas y mettre des détecteurs pour que ça s'éteigne quand il n'y a pas d'utilisation du parking ? De même pour le parking du Zénith qui est éclairé en permanence pour rien, surtout avec des vieux éclairages encore plus nuisibles (dans ce cas, même pas besoin de détecteur, une simple extinction la nuit est idéale comme c'est un parking fermé utilisé que pour le Zénith).",Énergie,100000,50,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,True,1
192,Végétalisation de la ZA Thibaud,"L’objectif est de favoriser la diminution de la température ambiante zone de Thibaud, une des zones les plus chaudes de Toulouse. -	Implantation d’arbres tout le long de la zone artisanale et commerciale de Thibaud et Larrieu afin de baisser la température ambiante (chaque commerce ou société reçoit un arbre et doit lui prodiguer les soins appropriés), en partenariat avec ARBRES ET PAYSAGES D'AUTAN, association dont la mairie de Toulouse est membre, -	Essences d’arbres toutes différentes pour limiter les infestations liées à une seule population d’arbre, -	Favorisation du retour des espèces d’oiseaux dans notre ville, -	Favorisation de la pollinisation des fruitiers implantés prochainement à proximité sur le domaine de Candie, - Limitation des pollutions liées aux véhicules (bruits, odeurs, particules)",Nature en ville,60000,67,Saint-Simon / Lafourguette / Oncopole-Campus Santé du Futur,6.4,True,1
142,Voie verte pour aller à Pech David,Le chemin des Oliviers dessert la zone verte de Pech David. Ce chemin à caractère rural est agréable mais malheureusement l'objet de dépôts sauvage et autre rodéos en quads. Ce n'est pas un axe primordiale de desserte car les habitations ne sont qu'en bas et accessible par le chemin de la Salade Ponsan. Il pourrait être transformé en voie verte avec début/fin au niveau des portiques de limitation de hauteur avec interdiction aux véhicules motorisés.,Éco-mobilité,200000,93,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,True,1
198,Mettre des poubelles à tous les arrêts de bus,"Je prends le bus tous les jours pour aller au travail et nombre d’entre eux n’ont pas de poubelle à côté de l’arrêt. Cela pose un vrai problème quand il faut jeter ses déchets avant de monter dans le bus (emballage, mégot de cigarette…)",Cadre de vie,10700,15,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
12,Végétalisation place saint sernin rue alsace parvis de la gare,"Remplacer les trop nombreux pavés par des pelouses et des arbres rue alsace, place saint sernin parvis gare matabiau. dans la mesure du possible bien sur",Nature en ville,200000,105,Capitole / Arnaud Bernard / Carmes,1.1,True,1
176,Réhabilitation du parcours de maniabilité Vélo et VTT,"A coté du site Toulouse Véto Agility il y avait Cyclo gym ! les équipements ont pratiquement tous été retirés, alors qu'il y a de nombreux utilisateurs qui pourraient profiter d'un parcours de maniabilité.",Cadre de vie,40000,2,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
91,Nichoirs à martinets et chauve souris + pièges à larves ou à adulte de moustique tigre,"A l'instar d'autres communes de la métropole, il serait utile d'envisager une participation de la mairie au coûts de nichoirs à martinets et chauve-souris (une commande massive par la mairie permettant aussi de faire baisser les prix à l'unité) pour une lutte collective contre le moustique tigre. Ces nichoirs seraient distribués aux particuliers qui les placeraient à leur domicile. Il pourrait être envisagé également, sur le même principe, une participation à des pièges à larves ou à adultes de moustiques tigres.",Nature en ville,60000,111,Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve,3.3,True,1
148,Plan du voisinage aux sorties de métro,"Aux stations de métro et sur les abris bus des arrêts des Linéo, il y a seulement un plan du réseau Tisséo qui ne permet pas se repérer, ou un plan juste pour les correspondances. Il manque un plan du voisinage pour se repérer, trouver une rue à proximité, avec les équipements, services.",Cadre de vie,6000,24,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,False,0
